pub_date,main_headline,article_url,classification
1881-01-01T00:03:58Z,TIDINGS OF MARINE LOSS.; A GERMAN STEAMER STRANDED--DISASTERS ALONG THE COAST.,https://query.nytimes.com/gst/abstract.html?res=9906E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,PASSENGERS ARRIVED.,https://query.nytimes.com/gst/abstract.html?res=9E04E4D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,PASSENGERS SAILED.,https://query.nytimes.com/gst/abstract.html?res=9D00E4D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,DEATHS FROM THE COLD.,https://query.nytimes.com/gst/abstract.html?res=9801E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,Front Page 1 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9A01E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,AMUSEMENTS THIS EVENING.,https://query.nytimes.com/gst/abstract.html?res=9B02E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,SITTING BULL READY TO SURRENDER.,https://query.nytimes.com/gst/abstract.html?res=9905E4D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,Editorial Article 1 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9402E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,Marriage Announcement 1 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9804E4D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,THE GREEKS AND THE TURKS.; PROGRESS OF THE BOUNDARY NEGOTIATIONS --THE POLICY OF GREECE.,https://query.nytimes.com/gst/abstract.html?res=9806E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,BELOW ZERO BUT WARMER; AN IMPROVEMENT VERY MARKED AT MID-DAY.,https://query.nytimes.com/gst/abstract.html?res=9B01E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,AT THE NATIONAL CAPITAL; THE CEREMONIES OF THE FIRST DAY IN THE YEAR.,https://query.nytimes.com/gst/abstract.html?res=980CE5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,A NATION OF FIFTY MILLIONS.; AN APPROXIMATE STATEMENT OF THE POPULATION OF THE STATES AND LEADING CITIES.,https://query.nytimes.com/gst/abstract.html?res=9D05E4D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,Article 5 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9C0CE5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,CAPT. PAYNE'S OKLAHOMA RAID.; HE FILES AN ANSWER TO THE SUIT INSTITUTED BY THE GOVERNMENT.,https://query.nytimes.com/gst/abstract.html?res=9407E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,Editorial Article 2 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9502E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,CURRENT FOREIGN TOPICS.,https://query.nytimes.com/gst/abstract.html?res=9E06E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,VACCINE THAT WAS USED.; PERSONS TREATED BY THE BUREAU OFFICERS--PREPARATION OF THE MATTER.,https://query.nytimes.com/gst/abstract.html?res=9406E4D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,BANKRUPT FIRMS' SCHEDULES.; THE ASSETS AND LIABILITIES OF B.G. ARNOLD AND OTHERS.,https://query.nytimes.com/gst/abstract.html?res=9D03E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,Editorial Article 5 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9E0DE5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,SOUTHERN EXPRESS BUSINESS.; THE LOUISVILLE AND NASHVILLE ROAD RESIGNS THE WORK.,https://query.nytimes.com/gst/abstract.html?res=9B07E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,ILLNESS OF MRS. PARNELL.,https://query.nytimes.com/gst/abstract.html?res=9403E5D71630EE3ABC4953DFB766838A699FDE,0
1881-01-01T00:03:58Z,TROUBLES WITH THE MAILS.,https://query.nytimes.com/gst/abstract.html?res=9D00E5D71630EE3ABC4953DFB766838A699FDE,0
