pub_date,main_headline,article_url,classification
1870-01-01T00:03:58Z,WASHINGTON.; The collector at New Orleans-The late Mr. Stanton's Religions Views-Taxation of Gambling Establishments in New Orleans-Pacific Bonds-Foreign Mail Service.,https://query.nytimes.com/gst/abstract.html?res=9F01E5DB153BE63BBC4953DFB766838B669FDE,1
1870-01-01T00:03:58Z,LAW REPORTS.; DECISIONS. THE OLD YEAR IN THE COURTS. SUPREME COURT--CHAMBERS,https://query.nytimes.com/gst/abstract.html?res=9A07E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,Navy Yard Intelligence.,https://query.nytimes.com/gst/abstract.html?res=9E06E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,Navigation on the Hudson--An Open Winter.,https://query.nytimes.com/gst/abstract.html?res=9805E4DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,HAPPY NEW YEAR!; The Time-Honored Usages fo the Day-Some Account of Them-Prospect of a Lively Times-General Suspension of Business-New-Year's Eve Services and Festivities.,https://query.nytimes.com/gst/abstract.html?res=9407E5DB153BE63BBC4953DFB766838B669FDE,1
1870-01-01T00:03:58Z,"HAYTI.; -Fall of the Capital, Port-au-Prince. Capture of the Algonquin--Salnave Takes Refuge in Fort National.",https://query.nytimes.com/gst/abstract.html?res=9B0DE5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,"THE ROCKVILLE BANK ROBBERY.; Over $10,000 Stolen--The Keys Taken from the Treasurer's House.",https://query.nytimes.com/gst/abstract.html?res=9501E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,RELIGIOUS NOTICES.,https://query.nytimes.com/gst/abstract.html?res=9402E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,Article 1 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9C00E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,MARINE INTELLIGENCE.; Arrived. Sailed. By Telegraph. Foreign Porls. EUROPEAN MARINE NEWS. Arrived Out.,https://query.nytimes.com/gst/abstract.html?res=9D03E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,"The ""Monthly"" of the Y. M. C. Association.",https://query.nytimes.com/gst/abstract.html?res=990DE5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,BROOKLYN FIRE COMMISSIONERS.; Summary of the Business Done Since the Organization.,https://query.nytimes.com/gst/abstract.html?res=9D02E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,BANKRUPT NOTICES.,https://query.nytimes.com/gst/abstract.html?res=9D0DE5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,NEWS PACKAGES FOR THE PRESS,https://query.nytimes.com/gst/abstract.html?res=9500E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,CHRONOLOGICAL RECORD FOR 1869.,https://query.nytimes.com/gst/abstract.html?res=9F02E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,"TELEGRAMS.; Terrific Gales and Loss of Life on the british Coast. Houses Blown Down and Ten Persons Killed in Ireland. Possitle Contest for the America Yacht Cup of 1851. The French Cabinet not Formed. A Violent Note from tile Sultan to the Khedive. Narrow Escape from a Terrible Mining Cstastrophe. EUROPE. Bevere Gales and Marine Disasters on the British Coast-many Lives Lost the Alabama Claims-The Occann Yacht Race-An Effort to Regain the ""America"" Cup of 1851. The Fresh Ministry-The Spanish Crown-Another Permptory Note from the Sultan to the Kbedive. President Grant on the French Cable--A ""Correction"" by the Director-General of Telegraphs.",https://query.nytimes.com/gst/abstract.html?res=9F03E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,"THE SOUTH,; Investigation of Bounty Frauds in Nashville--Affairs in New-Orleans--Georgia Politics.",https://query.nytimes.com/gst/abstract.html?res=9403E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,THE BATTLE OF THE BLONDES.; Another Skirmish--Butler Captured.,https://query.nytimes.com/gst/abstract.html?res=9801E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,MINIATURE ALMANAC--THIS DAY.,https://query.nytimes.com/gst/abstract.html?res=9C03E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,REAL ESTATE TRANSACTIONS.; Auction Sales yesterday. Transfers of Real Estate.,https://query.nytimes.com/gst/abstract.html?res=9F00E5DB153BE63BBC4953DFB766838B669FDE,0
1870-01-01T00:03:58Z,MARRIED.,https://query.nytimes.com/gst/abstract.html?res=9E00E5DB153BE63BBC4953DFB766838B669FDE,0
