pub_date,main_headline,article_url,classification
1875-01-01T00:03:58Z,"THE CORONERS' OFFICE.; THE STATISTICS FOR THE YEAR--SUICIDES AND HOMICIDES. HOMICIDES JANUARY, 1874. FEBRUARY. MARCH. APRIL. MAY. JUNE. JULY. AUGUST. SEPTEMBER. OCTOBER. NOVEMBER. DECEMBER. RECAPITULATION.",https://query.nytimes.com/gst/abstract.html?res=9E02EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,"THE YEAR'S RECORD.; STATISTICS OF THE HEALTH AND OTHER DEPARTMENTS. THE BIRTHS, DEATHS, AND MARRIAGES FOR THE PAST YEAR WORK OF THE SANITARY BUREAU NEW BUILDINGS ERECTED LOSSES BY FIRE MISCELLANEOUS MATTERS. THE SANITARY BUREAU. THE BUILDING DEPARTMENT. THF POLICE DEPARTMENT. THE FIRE DEPARTMENT.",https://query.nytimes.com/gst/abstract.html?res=9D02EFD9173DE43BBC4953DFB766838E669FDE,1
1875-01-01T00:03:58Z,"GREAT BRITAIN.; SEVERE WEATHER IN ENGLAND RIVERS CLOSED BY ICE, RAILROADS BLOCKED BY SNOW. STRIKE OF SIXTY THOUSAND WELSH COLLIERS DEATH OF A NOBLEMAN. THE FOG AGAIN.",https://query.nytimes.com/gst/abstract.html?res=9E03EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,STATEMENT IN REGARD TO A STATEMENT.,https://query.nytimes.com/gst/abstract.html?res=9405EED9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,POLICE MATTERS.; THE DISGRACED DETECTIVES APPLYING FOR A REOPENING OF THEIR CASE THE ESTIMATES FOR 1875 CAPT. LEARY TRANSFERRED BACK TO THE CITY HALL.,https://query.nytimes.com/gst/abstract.html?res=9B06EED9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,RELIGION AND SCIENCE.,https://query.nytimes.com/gst/abstract.html?res=9B0DEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,"""NO WINTER.""",https://query.nytimes.com/gst/abstract.html?res=9C0CEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,THE LATE GERRIT SMITH.; THE FUNERAL SERVICES AT PETERBORO YESTERDAY.,https://query.nytimes.com/gst/abstract.html?res=9803EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,FALSE AND TRUE FRENCH LIBERALS.,https://query.nytimes.com/gst/abstract.html?res=950DEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,UNITED STATES CIRCUIT COURT.,https://query.nytimes.com/gst/abstract.html?res=9F02EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,THE EVIDENCE.,https://query.nytimes.com/gst/abstract.html?res=9B03EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,MR. JOHN HARPERS RESIDENCE PARTIALLY DESTROYED.,https://query.nytimes.com/gst/abstract.html?res=940CEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,THE CONNECTICUT REPUBLICANS.; MEETING OF THE STATE COMMITTEE THE CONVENTION CALLED FOR JAN. 20 GOOD FEELING AND CONFIDENCE.,https://query.nytimes.com/gst/abstract.html?res=980CEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,ALBANY.; THE POLITICIANS ASSEMBLING AT THE CAPITAL. PREPARATIONS FOR GOV. TILDEN'S INSTALLATION--THE COMING CAUCUSES--THE CANAL BOARD AND ITS POLITICAL COMPOSITION. THE COMING CAUCUSES. FINAL MEETING OF THE CANAL BOARD ARRIVAL OF GOV. TILDEN AND HIS STAFF. GOV. DIX AND THE CITIZENS OF ALBANY.,https://query.nytimes.com/gst/abstract.html?res=9900EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,KING KALAKAUA'S DEPARTURE.,https://query.nytimes.com/gst/abstract.html?res=9D05EED9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,"SOUTHERN INVESTIGATIONS.; LOUSIANA. INTERSTING TESTIMONY BY A WHITE LEAGUE LEADER OBJECTS, STRENGTH, AND COMPOSITION OF THE ORGANIZATION THE FIGHT OF SEPT. 14.",https://query.nytimes.com/gst/abstract.html?res=9A05EED9173DE43BBC4953DFB766838E669FDE,1
1875-01-01T00:03:58Z,THB CITY'S LAW BUSINESS.,https://query.nytimes.com/gst/abstract.html?res=990CEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,AUSTRIA.; CUBA. DEPREDATIONS OF THE INSURGENTS FIRE,https://query.nytimes.com/gst/abstract.html?res=9F03EFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,PATHS TO INDEPENDENCE.,https://query.nytimes.com/gst/abstract.html?res=9D0CEFD9173DE43BBC4953DFB766838E669FDE,0
1875-01-01T00:03:58Z,A DIRTY NEST.,https://query.nytimes.com/gst/abstract.html?res=940DEFD9173DE43BBC4953DFB766838E669FDE,0
