pub_date,main_headline,article_url,classification
1860-01-02T00:03:58Z,Naval Intelligence.; ARRIVAL OF THE U.S. SLOOP OF WAR VANDALIA. AT THIS PORT. FORTUNATE CLOSE OF A FORTUNATE CRUISE.,https://www.nytimes.com/1860/01/02/news/naval-intelligence-arrival-us-sloop-war-vandalia-this-port-fortunate-close.html,0
1860-01-02T00:03:58Z,COMMERCIAL INTELLIGENCE; LIVERPOOL COTTON MARKET.,https://www.nytimes.com/1860/01/02/news/commercial-intelligence-liverpool-cotton-market.html,0
1860-01-02T00:03:58Z,Passengers Sailed.,https://www.nytimes.com/1860/01/02/news/passengers-sailed.html,0
1860-01-02T00:03:58Z,A HAPPY NEW YEAR.; Doings on the Last Day of 1859 The Actual First Day of l860 Preparations for the Observance To-day.,https://www.nytimes.com/1860/01/02/news/happy-new-year-doings-last-day-1859-actual-first-day-l860-preparations-for.html,0
1860-01-02T00:03:58Z,CITY INTELLIGENCE.; Explosion on Shipboard. BOILER ON BOARD THE SUNKEN STEAMER GRANADA BURST--ONE MAN KILLED--ELEVEN OTHERS SCALDED.,https://www.nytimes.com/1860/01/02/news/city-intelligence-explosion-shipboard-boiler-board-sunken-steamer-granada-burst.html,0
1860-01-02T00:03:58Z,NEWS BY TELEGRAPH.; FROM WASHINGTON. THE AFFAIR OF HONOR. Correspondence between Mr. Branch and Mr. Grow.,https://www.nytimes.com/1860/01/02/news/telegraph-washington-affair-honor-correspondence-between-mr-branch-mr-grow.html,0
1860-01-02T00:03:58Z,"ANNUAL REPORT OF THE STREET COMMISSIONER.; THE STREETS THE FIRE DEPARTMENT DEFICIENCIES, &C., &C.STREET DEPARTMENT,STREET COMMISSIONER'S OFFICE,",https://www.nytimes.com/1860/01/02/news/annual-report-street-commissioner-streets-fire-department-deficiencies-c-cstreet.html,0
1860-01-02T00:03:58Z,MARRIED.,https://www.nytimes.com/1860/01/02/news/married.html,0
1860-01-02T00:03:58Z,NEWS OF THE DAY.,https://www.nytimes.com/1860/01/02/news/news-of-the-day.html,0
1860-01-02T00:03:58Z,The Thorndike Will Case.,https://www.nytimes.com/1860/01/02/news/the-thorndike-will-case.html,0
1860-01-02T00:03:58Z,MONETARY AFFAIRS.,https://www.nytimes.com/1860/01/02/news/monetary-affairs.html,0
1860-01-02T00:03:58Z,Amusements this Evening.,https://www.nytimes.com/1860/01/02/news/amusements-this-evening.html,0
1860-01-02T00:03:58Z,"FROM JEFFERSON.; A Visit to the Newly-Discovered Coal Mines Very Rich Carboniferous Deposit Its Value to the Country Lumbering and other Enterprises Weather, &c. Correspondence of the New-York Times.",https://www.nytimes.com/1860/01/02/news/jefferson-visit-newly-discovered-coal-mines-very-rich-carboniferous-deposit-its.html,0
1860-01-02T00:03:58Z,"THE SAN JUAN IMBROGLIO; The President's Message Corrected The True History of the Difficulty, its Origin, and the Intervention of Gen. Harney.",https://www.nytimes.com/1860/01/02/news/san-juan-imbroglio-president-s-message-corrected-true-history-difficulty-its.html,0
1860-01-02T00:03:58Z,The Bangor Banks.; THE ATTEMPT TO DISCREDIT THE NOROMBEGA BANK.,https://www.nytimes.com/1860/01/02/news/the-bangor-banks-the-attempt-to-discredit-the-norombega-bank.html,0
1860-01-02T00:03:58Z,Philadelphia stock Board.,https://www.nytimes.com/1860/01/02/news/philadelphia-stock-board.html,0
1860-01-02T00:03:58Z,POLITICS IN KENTUCKY.; The Vice-President's Frankfort Speech How Viewed in his State Democratic and Opposition Convervatism.Correspondence of the New-York Times.,https://www.nytimes.com/1860/01/02/news/politics-kentucky-vice-president-s-frankfort-speech-viewed-his-state-democratic.html,0
1860-01-02T00:03:58Z,The Dead of 1859.,https://www.nytimes.com/1860/01/02/news/the-dead-of-1859.html,0
1860-01-02T00:03:58Z,CITY POST-OFFICE.,https://www.nytimes.com/1860/01/02/news/city-post-office.html,0
1860-01-02T00:03:58Z,The Yonkers Railroad Troubles,https://www.nytimes.com/1860/01/02/news/the-yonkers-railroad-troubles.html,0
1860-01-02T00:03:58Z,Fire in Newport.,https://www.nytimes.com/1860/01/02/news/fire-in-newport.html,0
1860-01-02T00:03:58Z,The Forrest Divorce Case.,https://www.nytimes.com/1860/01/02/news/the-forrest-divorce-case.html,0
1860-01-02T00:03:58Z,BANKING AND FINANCIAL ADVERTISEMENTS,https://www.nytimes.com/1860/01/02/news/banking-and-financial-advertisements.html,0
1860-01-02T00:03:58Z,BROOKLYN INTELLIGENCE.,https://www.nytimes.com/1860/01/02/news/brooklyn-intelligence.html,0
1860-01-02T00:03:58Z,Commerce of Mobile.,https://www.nytimes.com/1860/01/02/news/commerce-of-mobile.html,0
1860-01-02T00:03:58Z,NEWS FROM EUROPE.; THE CANADA AT HALIFAX. ADVICES THREE DAYS LATER. The Arrangements for the Congress. The Spanish War in Africa. LATER FROM INDIA AND CHINA.,https://www.nytimes.com/1860/01/02/news/europe-canada-halifax-advices-three-days-later-arrangements-for-congress-spanish.html,0
1860-01-02T00:03:58Z,"THE POLITICAL CRISIS.; The Peace and Stability of the Union Mutual Duties of the North and the South. Remarks of Mr. H.J. Raymond at the Troy Union Meeting, Dec. 28, 1859.",https://www.nytimes.com/1860/01/02/news/political-crisis-peace-stability-union-mutual-duties-north-south-remarks-mr-hj.html,0
1860-01-02T00:03:58Z,"LAW REPORTS.; The ""Octoroon"" Case UNITED STATES DISTRICT COURT SATURDAY, DEC. 31 BEFORE JUDGE INGERSOLL.",https://www.nytimes.com/1860/01/02/news/law-reports-octoroon-case-united-states-district-court-saturday-dec-31-before.html,0
1860-01-02T00:03:58Z,Laura Keene and the Metropolitan Theatre,https://www.nytimes.com/1860/01/02/news/laura-keene-and-the-metropolitan-theatre.html,0
1860-01-02T00:03:58Z,CITY BANK STATEMENTS.,https://www.nytimes.com/1860/01/02/news/city-bank-statements.html,0
1860-01-02T00:03:58Z,General sessions.,https://www.nytimes.com/1860/01/02/news/general-sessions.html,0
1860-01-02T00:03:58Z,Death of Judge Blackford of the Court of Claims Our Claims Against Spain A Reform in the Neutrality Laws The Indian Reserves England has Ceded the Bay Islands to Honduras.,https://www.nytimes.com/1860/01/02/news/death-judge-blackford-court-claims-our-claims-against-spain-reform-neutrality.html,0
1860-01-02T00:03:58Z,The Rochester Union Meeting.; LETTERS FROM MAYOR WOOD AND MR. GREENE C. BRONSON.,https://www.nytimes.com/1860/01/02/news/the-rochester-union-meeting-letters-from-mayor-wood-and-mr-greene-c-bronson.html,0
1860-01-02T00:03:58Z,OBITUARY.,https://www.nytimes.com/1860/01/02/news/obituary.html,0
1860-01-02T00:03:58Z,MARINE INTELLIGENCE.,https://www.nytimes.com/1860/01/02/news/marine-intelligence.html,0
1860-01-02T00:03:58Z,From Inagua.; SHIPWRECK OF A FRENCH VESSEL PRICE OF SALT.,https://www.nytimes.com/1860/01/02/news/from-inagua-shipwreck-of-a-french-vessel-price-of-salt.html,0
1860-01-02T00:03:58Z,BOARD OF COUNCILMEN.; CLOSING PROCEEDINGS FOR THE YEAR.,https://www.nytimes.com/1860/01/02/news/board-of-councilmen-closing-proceedings-for-the-year.html,0
1860-01-02T00:03:58Z,Distribution of Marine Court Business for 1860.,https://www.nytimes.com/1860/01/02/news/distribution-of-marine-court-business-for-1860.html,0
1860-01-02T00:03:58Z,Commerce of Baltimore.,https://www.nytimes.com/1860/01/02/news/commerce-of-baltimore.html,0
1860-01-02T00:03:58Z,Markets by Telegraph.,https://www.nytimes.com/1860/01/02/news/markets-by-telegraph.html,0
