pub_date,main_headline,article_url,classification
1865-01-01T00:03:58Z,HOOD'S ARMY.; The Rebel Forces Thought to be North of the Tennessee. From Louisville.,https://www.nytimes.com/1865/01/01/news/hood-s-army-rebel-forces-thought-be-north-tennessee-louisville.html,0
1865-01-01T00:03:58Z,MISCELLANEOUS.; OUR SECURITIES IN FRANKFORT.,https://www.nytimes.com/1865/01/01/news/miscellaneous-our-securities-in-frankfort.html,0
1865-01-01T00:03:58Z,Bounties for Volunteers.,https://www.nytimes.com/1865/01/01/news/bounties-for-volunteers.html,0
1865-01-01T00:03:58Z,"THE WAR IN TENNESSEE.; Thomas and His Losses Biographical Sketch of Gen. Thomas The Union Loss in the Campaign, 6,983 The Situation.",https://www.nytimes.com/1865/01/01/news/war-tennessee-thomas-his-losses-biographical-sketch-gen-thomas-union-loss.html,0
1865-01-01T00:03:58Z,"NEW-YORK VS. THE DRAFT; THE NEW CALL FOR TROOPS Important Proceedings of the Board of Supervisors. The Deficiency of the City Only 3,433 Men. A NEW LOAN OF $4,000,000 AUTHORIZED. Bounties to be Increased to One Thousand Dollars. A Draft to be Again Avoided Through Naval Enlistments. A Colossal Mail.",https://www.nytimes.com/1865/01/01/news/new-york-vs-draft-new-call-for-troops-important-proceedings-board-supervisors.html,0
1865-01-01T00:03:58Z,AMERICAN TOPICS.; SPIRIT OF THE PRESS. MR. SEWARD AND MR. JOSEPH PARKER.,https://www.nytimes.com/1865/01/01/news/american-topics-spirit-of-the-press-mr-seward-and-mr-joseph-parker.html,0
1865-01-01T00:03:58Z,"FORECASTINGS OF THE WAR.; The Prospects of a Southern Confederacy Compared With Those of What is Called a "" A Boneless Minority."" NOTE IN PRODUCTORY. RUFINO M. DE ALFARRERO CAMPEON.",https://www.nytimes.com/1865/01/01/news/forecastings-war-prospects-southern-confederacy-compared-with-those-what-called.html,0
1865-01-01T00:03:58Z,OUR FOREIGN FILES.,https://www.nytimes.com/1865/01/01/news/our-foreign-files.html,0
1865-01-01T00:03:58Z,Electoral Liberty and Juridicial Purity in France.,https://www.nytimes.com/1865/01/01/news/electoral-liberty-and-juridicial-purity-in-france.html,0
1865-01-01T00:03:58Z,Politics in Greece.,https://www.nytimes.com/1865/01/01/news/politics-in-greece.html,0
1865-01-01T00:03:58Z,TO JOHN BROWN.; COUNTERFEIT.,https://www.nytimes.com/1865/01/01/news/to-john-brown-counterfeit.html,0
1865-01-01T00:03:58Z,The Prize Money for Special Service.,https://www.nytimes.com/1865/01/01/news/the-prize-money-for-special-service.html,0
1865-01-01T00:03:58Z,ADDITIONAL FOREIGN NEWS. OUR LONDON CORRESPONDENCE.; Christmas Amusements in London Mysteries A Congratulatory Address to Mr.Lincoln How the War Looks In England How to Settle an Englishman.,https://www.nytimes.com/1865/01/01/news/additional-foreign-our-london-correspondence-christmas-amusements-london.html,0
1865-01-01T00:03:58Z,Good News for the Street-Sweepers.,https://www.nytimes.com/1865/01/01/news/good-news-for-the-street-sweepers.html,0
1865-01-01T00:03:58Z,NEWS FROM WASHINGTON.,https://www.nytimes.com/1865/01/01/news/news-from-washington.html,0
1865-01-01T00:03:58Z,DIED.,https://www.nytimes.com/1865/01/01/news/died.html,0
1865-01-01T00:03:58Z,Passengers Sailed.; Passengers Arrived.,https://www.nytimes.com/1865/01/01/news/passengers-sailed-passengers-arrived.html,0
1865-01-01T00:03:58Z,AFFAIRS IN KANSAS.; Politics in the State The Late Election How the Regiments Voted Business Affairs Money Scarce Soldiers' Pay The Pacific Railroad.,https://www.nytimes.com/1865/01/01/news/affairs-kansas-politics-state-late-election-regiments-voted-business-affairs.html,0
1865-01-01T00:03:58Z,Spanish Constitutionalism The Narvaez Ministry.,https://www.nytimes.com/1865/01/01/news/spanish-constitutionalism-the-narvaez-ministry.html,0
1865-01-01T00:03:58Z,NEWS FROM REBEL SOURCES.; THE RAID ON GORDONSVILLE. GEN. BURBRIDGE'S RAID. JEFF. DAVIS ON THE CANADIAN RAIDS.,https://www.nytimes.com/1865/01/01/news/rebel-sources-raid-gordonsville-gen-burbridge-s-raid-jeff-davis-canadian-raids.html,0
1865-01-01T00:03:58Z,"Record of Crime for 1864.; Robberies, Burglaries, and Pocket-picking. Anniversary of Grammar School No. 19.",https://www.nytimes.com/1865/01/01/news/record-crime-for-1864-robberies-burglaries-pocket-picking-anniversary-grammar.html,0
1865-01-01T00:03:58Z,ST. ALBANS RAIDERS.; Arrest at New-Haven of Four Men Supposed to be Connected with the Gang.,https://www.nytimes.com/1865/01/01/news/st-albans-raiders-arrest-new-haven-four-men-supposed-be-connected-with-gang.html,0
1865-01-01T00:03:58Z,"DEPARTMENT OF THE SOUTH.; Operations of Gen. Foster's Forces Gen. Sherman at Hilton Head Incidents, &c. OPERATIONS OF GEN. FOSTER'S COLUMN.",https://www.nytimes.com/1865/01/01/news/department-south-operations-gen-foster-s-forces-gen-sherman-hilton-head.html,0
1865-01-01T00:03:58Z,A RUMORED RAID ON CANADA FROM BUFFALO.,https://www.nytimes.com/1865/01/01/news/a-rumored-raid-on-canada-from-buffalo.html,0
1865-01-01T00:03:58Z,ARMY OF THE POTOMAC.; New Rebel Batteries Deserters Capture of a Rebel Spy. From Barmuda. From Cincinnati. Weather. Philadelphia Stock Board. Obituary.,https://www.nytimes.com/1865/01/01/news/army-potomac-new-rebel-batteries-deserters-capture-rebel-spy-barmuda-cincinnati.html,0
