pub_date,main_headline,article_url,classification
1862-01-01T00:03:58Z,PRISONERS RELEASED FROM FORT LAFAYETTE.,https://www.nytimes.com/1862/01/01/news/prisoners-released-from-fort-lafayette.html,0
1862-01-01T00:03:58Z,MISREPRESENTATIONS OF MR. LINCOLN.,https://www.nytimes.com/1862/01/01/news/misrepresentations-of-mr-lincoln.html,0
1862-01-01T00:03:58Z,Letters for the Seceded States.,https://www.nytimes.com/1862/01/01/news/letters-for-the-seceded-states.html,0
1862-01-01T00:03:58Z,REPORTS FROM LOUISVILLE.,https://www.nytimes.com/1862/01/01/news/reports-from-louisville.html,0
1862-01-01T00:03:58Z,THE DEATH OF PRINCE ALBERT.; THE EVENT AND ITS INFLUENCES ON THE QUEEN AND PEOPLE.,https://www.nytimes.com/1862/01/01/news/the-death-of-prince-albert-the-event-and-its-influences-on-the-queen-and-people.html,0
1862-01-01T00:03:58Z,PEACE STILL POSSIBLE.,https://www.nytimes.com/1862/01/01/news/peace-still-possible.html,0
1862-01-01T00:03:58Z,The Immense Armament Secured by the Government.; Twenty-two Million Dollars Expended. Three Hundred Thousand Stand of Arms Purchased in Europe. A Scheme for the Emancipation of the Slaves of Rebels. How General Lane Proposes to Make Them Available. Secretary Chase's Scheme of National Finance. The Stevens Battery Condemned by the Examining Committee. OUR SPECIAL WASHINGTON DISPATCHES. MR. SEWARD'S TRENT DECISION. PAYMENT OF TROOPS. ALLOTMENTS OF SOLDIERS. THE PURCHASE OF FIREARMS. The total amount expended by the Government in the purchase of firearms since the beginning of the rebellion is twenty-two million dollars. THE ARMS PURCHASED IN EUROPE. THE NATIONAL SCHEME OF FINANCE. ARREARS OF CLAIMS AGAINST THE GOVERNMENT. The arrears of claims against the Government amount to-day to eighty million dollars. Payments are made as rapidly as practicable with the clerical force of the Departments. SCHEME FOR EMPLOYING THE SLAVES OF REBELS. GEN.LANE'S STAFF. THE COTTON AT PORT ROYAL. THE REPORTED FIGHT AT PADUCAH. THE STEVENS BATTERY. TO BE RELEASED. A FEMALE IMPRI,https://www.nytimes.com/1862/01/01/news/immense-armament-secured-government-twenty-two-million-dollars-expended-three.html,0
1862-01-01T00:03:58Z,Mails Close at the Post-office.,https://www.nytimes.com/1862/01/01/news/mails-close-at-the-post-office.html,0
1862-01-01T00:03:58Z,"""These are the Times to Try Men's Souls.""; To the Editor of the New-York Times:",https://www.nytimes.com/1862/01/01/news/these-are-the-times-to-try-men-s-souls-to-the-editor-of-the-new-york-times.html,0
1862-01-01T00:03:58Z,THE MESSAGE COMPARED WITH THAT OF DAVIS.,https://www.nytimes.com/1862/01/01/news/the-message-compared-with-that-of-davis.html,0
