pub_date,main_headline,article_url,classification
1874-01-01T00:03:58Z,THE WILL OF THE LATE JAMES LYNCH.,https://query.nytimes.com/gst/abstract.html?res=9806E4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,ARRESTS AND POLICE LODGERS.,https://query.nytimes.com/gst/abstract.html?res=980DE4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,WALL STREET TOPICS.,https://query.nytimes.com/gst/abstract.html?res=9B06E3DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,HUDSON RIVER NAVIGATION.,https://query.nytimes.com/gst/abstract.html?res=9504E4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,"IMMIGRATION.; ARRIVALS OF ALIEN PASSENGERS FROM 1783 TO 1873, INCLUSIVE. AGE, SEX, DESTINATION, AND NATIONALITY OF EIGHT AND A HALF MILLIONS OF IMMIGRANTS. SEXES ADULTS AND CHILDREN. ARRIVALS AT NEW-YORK ONLY. DESTINATION OF EMIGRANTS. New-England States. Middle States. Middle Western States. States West of the Mississippi. Pacific States. Southern States. RECAPITULATION OF DESTINATIONS. GENERAL VIEW OF NATIONALITY. NATIONALITY OF NATIVITY OF IMMIGRANTS. THIS YEAR'S ARRIVALS. NUMBER AND NATIVITY OF PASSENGERS LANDED AT CASTLE GARDEN, NEW-YORK, DURING THE YEAR 1873.",https://query.nytimes.com/gst/abstract.html?res=9D07E4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,A BOLD ROBBERY.; DARING OUTRAGE ON STATEN ISLAND.,https://query.nytimes.com/gst/abstract.html?res=9C06E3DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,QUEENS COUNTY STATISTICS FOR 1873.,https://query.nytimes.com/gst/abstract.html?res=9D0CE4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,MARRIED.,https://query.nytimes.com/gst/abstract.html?res=9F05E3DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,THE UNION SQUARE THEATRE.; A REPLY TO THE LATEST ATTACK ON THE ESTABLISHMENT.,https://query.nytimes.com/gst/abstract.html?res=9E0CE4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,THE EDGAR STEWART.; A VISIT TO THE SUSPECTED FILIBUSTERING VESSEL.,https://query.nytimes.com/gst/abstract.html?res=9F05E4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,THE SHIPPING INTERESTS OF PENNSYLVANIA.; WORK IN THE VARIOUS SHIP-YARDS OF PHILADELPHIA AND ELSEWHERE.,https://query.nytimes.com/gst/abstract.html?res=9B0CE4DE173BEF34BC4953DFB766838F669FDE,0
1874-01-01T00:03:58Z,VETERANS OF THE MEXICAN WAR.,https://query.nytimes.com/gst/abstract.html?res=9406E3DE173BEF34BC4953DFB766838F669FDE,0
