pub_date,main_headline,article_url,classification
1892-01-01T00:00:00Z,Front Page 1 -- No Title,https://query.nytimes.com/gst/abstract.html?res=9501EED9163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,FATAL SCAFFOLD ACCIDENT.,https://query.nytimes.com/gst/abstract.html?res=9C00E7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,GALLAGHER IS DEAD.(2),https://query.nytimes.com/gst/abstract.html?res=9506E3D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,SUICIDE OF A BALTIMORE MAN.(2),https://query.nytimes.com/gst/abstract.html?res=9A00E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,SOLD DISEASED MEAT.(2); SERIOUS TROUBLE AHEAD FOR A RHODE ISLAND FARMER.,https://query.nytimes.com/gst/abstract.html?res=9C01E7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,NEW GUNS AND PROJECTILES.; TESTS MADE BY THE ARMY AND NAVY DEPARTMENTS.,https://query.nytimes.com/gst/abstract.html?res=940DE4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,"STARTER OALDWELL'S MISTAKE.; FROM MASTER ON RACE TRACKS HE MUST BECOME MAN AT ""THE GUT.""",https://query.nytimes.com/gst/abstract.html?res=9C05E5D8163BEE33A25752C0A9679C94639ED7CF,1
1892-01-01T00:00:00Z,THE NAVAL CADETS' BALL.(2),https://query.nytimes.com/gst/abstract.html?res=990DE7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,"SHE TIRED OF CONVENT LIFE; "" COWENA"" MADE A DESPERATE EFFORT TO EFFECT AN ESCAPE. SHE WAS A YOUNG INDIAN GIRL, AND SHE TRIED TO JUMP FROM A HIGH WALL -- CROWDS STOOD BY AND SHOUTED ENCOURAGEMENT.",https://query.nytimes.com/gst/abstract.html?res=9C02E7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,RUMORS AS TO THE SENATE; TALK OF ACTION AGAINST THE STATE BOARD OF CANVASSERS. REPUBLICANS MUCH INCENSED AT THE RESULT IN THE FIFTEENTH -- GOSSIP ABOUT THE PLATT WAKE -- A WORD WITH COL. GEORGE BLISS.,https://query.nytimes.com/gst/abstract.html?res=9D01E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,THE QUESTION OF PASSES(2); DECISION OF THE INTER-STATE COMMERCE COMMISSION. SENATOR CHANDLER HAS SOMETHING TO SAY ABOUT THE PRIVILEGED CLASSES WHO RIDE FREE ON THE RAILROADS.,https://query.nytimes.com/gst/abstract.html?res=9407E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,MARIE VAN ZANDT'S SUIT.(2),https://query.nytimes.com/gst/abstract.html?res=9C02E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,PREACHERS MIGRATING.,https://query.nytimes.com/gst/abstract.html?res=980CE4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,"FRANK KEY HOWARD WINS.; HIS RIVAL PEDESTRIAN, MACKUBBIN, LOST IN THE SHUFFLE.",https://query.nytimes.com/gst/abstract.html?res=9805E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,GALLAGHER IS DEAD.,https://query.nytimes.com/gst/abstract.html?res=9A06E3D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,ANXIETY FOR PACIFIC STEAMSHIPS.,https://query.nytimes.com/gst/abstract.html?res=9E01E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,AN ANARCHISTS CRAZY FREAK.; BOMBARDING THE HOUSE OF COMMONS WITH A REVOLVER.,https://query.nytimes.com/gst/abstract.html?res=9D0CEED9163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,ANXIETY FOR PACIFIC STEAMSHIPS.(2),https://query.nytimes.com/gst/abstract.html?res=9B01E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,PLASTIC WORKS SOLD.,https://query.nytimes.com/gst/abstract.html?res=9B0DE7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,FROZEN TO DEATH.(2),https://query.nytimes.com/gst/abstract.html?res=9F03E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,FOR SENATOR PLUMB'S SEAT.(2); GOV. HUMPHREY BELIEVED TO HAVE SELECTED PERKINS.,https://query.nytimes.com/gst/abstract.html?res=9E06E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,GRIP STILL RAMPANT.; GENERALLY FOUND COMPLICATED WITH OTHER COMPLAINTS.,https://query.nytimes.com/gst/abstract.html?res=9A03EED9163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,RUSSELL AGAINST WHEELER.,https://query.nytimes.com/gst/abstract.html?res=9F01E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,ONE LAWYER WHIPS ANOTHER.,https://query.nytimes.com/gst/abstract.html?res=9A07E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,"CHARGES AGAINST SOPER.; THE MICHIGAN SECRETARY OF STATE WAS EXTRAVAGANT, TO SAY THE LEAST.",https://query.nytimes.com/gst/abstract.html?res=9B02E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,ENGINEER COLLINS'S ADVANCEMENT.,https://query.nytimes.com/gst/abstract.html?res=9A02EED9163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,HILL IS DISAPPOINTED(2); HIS DINNER TO HIMSELF VERY MUCH LIKE A FIZZLE. A LONG SPEECH BY THE GOVERNOR AS AN EXPLANATION OF HIS EL- MIRA ADDRESS -- THE OTHER DIN- ERS -- THE COST OF THE SHOW.,https://query.nytimes.com/gst/abstract.html?res=950CE6D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,TARIFF REFORM IN INDIANA.,https://query.nytimes.com/gst/abstract.html?res=9505E5D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,TO PREVENT COMBINING.,https://query.nytimes.com/gst/abstract.html?res=9503EED9163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,SOLD DISEASED MEAT.; SERIOUS TROUBLE AHEAD FOR A RHODE ISLAND FARMER.,https://query.nytimes.com/gst/abstract.html?res=9E06E7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,GOV. FLOWER'S INAUGURATION.(2); ARRANGEMENTS FOR THE CEREMONY IN ALBANY TO-DAY.,https://query.nytimes.com/gst/abstract.html?res=9505E6D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,A FIEROE STORM IN DAKOTA.,https://query.nytimes.com/gst/abstract.html?res=9D04E4D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,SMALLPOX AT NEWARK.(2),https://query.nytimes.com/gst/abstract.html?res=980CE6D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,HILL IS DISAPPOINTED; HIS DINNER TO HIMSELF VERY MUCH LIKE A FIZZLE. A LONG SPEECH BY THE GOVERNOR AS AN EXPLANATION OF HIS EL- MIRA ADDRESS -- THE OTHER DIN- ERS -- THE COST OF THE SHOW.,https://query.nytimes.com/gst/abstract.html?res=990CE6D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,A BOSTON WEDDING.(2),https://query.nytimes.com/gst/abstract.html?res=9D07E7D8163BEE33A25752C0A9679C94639ED7CF,0
1892-01-01T00:00:00Z,PREACHERS MIGRATING.(2),https://query.nytimes.com/gst/abstract.html?res=9A0CE4D8163BEE33A25752C0A9679C94639ED7CF,0
