pub_date,main_headline,article_url,classification
1896-01-01T00:00:00Z,He Probably Obeyed the Will.,https://query.nytimes.com/gst/abstract.html?res=9D0CE2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,More Delegates Chosen.,https://query.nytimes.com/gst/abstract.html?res=990CE2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,SIGNS OF AN OPEN WINTER; Flocks of Wild Ducks and Wild Geese Flying to the North.,https://query.nytimes.com/gst/abstract.html?res=9B0CE3D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,WHO IS RESPONSIBLE?,https://query.nytimes.com/gst/abstract.html?res=9C07E2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,"FINAL BUDGET SIGNED; Total Amount Decided Upon by the Board is $46,496,571.31. THE ESTIMATES FIGURED IN DETAIL Increases in the Departments Over Previous Year -- Some Officials of the Opinion that the Tax Rate Will Be 2.06",https://query.nytimes.com/gst/abstract.html?res=9F07E1D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,Board of Conciliation Wanted.,https://query.nytimes.com/gst/abstract.html?res=9901E2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,THE LONDON MARKET.,https://query.nytimes.com/gst/abstract.html?res=9400E1D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,"KANSAS REPUBLICANS FIGHT.; An Open Contest, with McKinley Against the Field.",https://query.nytimes.com/gst/abstract.html?res=9400E3D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,Chicago Elevated Road Contest.,https://query.nytimes.com/gst/abstract.html?res=9402E1D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,Antitoxine in Chicago Jail.,https://query.nytimes.com/gst/abstract.html?res=950CE2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,THE UNHOLY ALLIANCE.,https://query.nytimes.com/gst/abstract.html?res=9E07E2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,Henry J. Newton's Will Filed.,https://query.nytimes.com/gst/abstract.html?res=9D02E1D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,COFFEE AND COTTON.,https://query.nytimes.com/gst/abstract.html?res=9C06E1D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,Connecticut Savings Banks.,https://query.nytimes.com/gst/abstract.html?res=9903E1D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,"ITALIANS AND ABYSSINIANS.; Reinforcements Arrived at Massowah, Natives Quartered at Dolo.",https://query.nytimes.com/gst/abstract.html?res=9F06E2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,Gold Ordered from London.,https://query.nytimes.com/gst/abstract.html?res=950DE2D9153EE333A25752C0A9679C94679ED7CF,0
1896-01-01T00:00:00Z,THE CIVIL SERVICE COMMISSION.; Proceedings of the Board at Its Meeting in Albany Yesterday.,https://query.nytimes.com/gst/abstract.html?res=9800E2D9153EE333A25752C0A9679C94679ED7CF,0
