pub_date,main_headline,article_url,classification
1886-01-01T00:00:00Z,FENCING IN THE SMALLPOX.,https://query.nytimes.com/gst/abstract.html?res=9B04E4DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,TOO MANY HOURS TO WORK.; STREET CAR DRIVERS ASK FOR ONE LESS TRIP A DAY.,https://query.nytimes.com/gst/abstract.html?res=9B04E2DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,Marriage Announcement 1 -- No Title,https://query.nytimes.com/gst/abstract.html?res=950CE3DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,THE ENGLISH STEEPLECHASE.,https://query.nytimes.com/gst/abstract.html?res=9E01E2DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,CURRENT FOREIGN TOPICS.,https://query.nytimes.com/gst/abstract.html?res=9D06E4DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,IN THE SIERRA MADRES; HUNTING JACK RABBITS AND MOUNTAIN LIONS. KNOCKED OVER A CLIFF BY A GRIZZLY-- SELF-PROTECTION OF TREETOADS AND LIZARDS--THE GUIDE'S STORIES.,https://query.nytimes.com/gst/abstract.html?res=9901E2DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,WOODLAWN CEMETERY.,https://query.nytimes.com/gst/abstract.html?res=9F05E3DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,OUTGOING STEAMSHIPS.,https://query.nytimes.com/gst/abstract.html?res=9D07E1DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,WINE MANUFACTURING.,https://query.nytimes.com/gst/abstract.html?res=9806E2DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,WAITING FOR HIS SUCCESSOR.,https://query.nytimes.com/gst/abstract.html?res=9B01E3DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,WHERE DOES MR. EVARTS STAND?,https://query.nytimes.com/gst/abstract.html?res=9E02E3DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,CHICAGO'S ELECTRIC BLAZE.; THE HIGHEST AND MOST POWERFUL GROUP OF LIGHTS IN THE WORLD.,https://query.nytimes.com/gst/abstract.html?res=9807E4DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,A WEEK OF PRAYER.,https://query.nytimes.com/gst/abstract.html?res=9803E2DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,NOTES FROM WASHINGTON.,https://query.nytimes.com/gst/abstract.html?res=9F07E2DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,REPORTED FOR DISSOLUTION.,https://query.nytimes.com/gst/abstract.html?res=9B03E3DD1F39E533A25752C0A9679C94679FD7CF,0
1886-01-01T00:00:00Z,"WHITNEY BROTHERS' ""NEW PROCESS GLASS"" (HOLLOWWARE.)",https://query.nytimes.com/gst/abstract.html?res=9A07E3DD1F39E533A25752C0A9679C94679FD7CF,0
